ID,Nom,LieuDit,Bassin,DateDebut,DateFin,Type,Altitude,Latitude,Longitude
87187003,SAINT-YRIEIX-LA-PERCHE (ST YRIEIX LA PE),LA FAYE,P628,1994-07-01 00:00:00,,1,404,45.513666666666666,1.2438333333333331
88021001,AUTREY (AUTREY-SPC),SPC-223-Autrey-Gare,NR,2011-10-01 00:00:00,,5,323,48.29633333333334,6.6866666666666665
88033002,BAN-DE-SAPT,LA FONTENELLE,A608,2004-09-01 00:00:00,,1,590,48.34583333333333,6.991833333333333
88047001,BEGNECOURT (BEGNECOURT-SPC),SPC-223-Begnecourt,NR,2011-10-01 00:00:00,,5,290,48.213,6.15
88051001,BELMONT-SUR-VAIR (BELMONT-SUR-VAIR-SPC),SPC-223-Belmont-sur-Vair,NR,2011-10-01 00:00:00,,5,323,48.25383333333333,5.902666666666667
88075005,LA BRESSE (LA_BRESSE_SAPC),,NR,2016-07-19 00:00:00,,2,772,48.007666666666665,6.9415
88081002,BUSSANG (BUSSANG-SPC),SPC-223-Bussang,A400,2006-09-01 00:00:00,,5,832,47.90116666666667,6.8646666666666665
88081004,BUSSANG,,NR,2017-01-04 00:00:00,,1,615,47.89216666666667,6.868
88095003,CHATENOIS,LA MOISE,B123,1974-03-01 00:00:00,,2,330,48.309,5.834333333333333
88112001,PROVENCHERES-ET-COLROY (COLROY-LA-GRANDE-SPC),SPC-223-Colroy-la-Grande,A603,2004-08-01 00:00:00,,5,540,48.335,7.105833333333333
88136001,DOGNEVILLE (EPINAL),AERODROME,A443,1986-06-01 00:00:00,,1,317,48.21083333333333,6.451666666666667
88147001,DOMMARTIN-AUX-BOIS (DOMMARTIN-AUX-BOIS_SAPC),CIMETIERE,U010,2007-05-14 00:00:00,,2,396,48.16066666666666,6.280166666666666
88160001,GOLBEY (EPINAL LA LOUVROIE),Base aérostation,A443,1920-04-08 00:00:00,1946-05-31 00:00:00,4,385,48.181333333333335,6.4215
88176003,FONTENOY-LE-CHATEAU (FONTENOY_SAPC),,NR,2018-10-19 00:00:00,,2,314,47.98133333333333,6.2091666666666665
88196009,GERARDMER,chemin du cresson,A417,2003-05-01 00:00:00,,2,669,48.07216666666667,6.834
88196010,GERARDMER (GERARDMER-SPC),SPC-223-GÃ©rardmer,A417,2006-09-01 00:00:00,,5,666,48.07216666666667,6.8341666666666665
88201003,GIRANCOURT,LE VOID DE GIRANCOURT,U010,2004-01-01 00:00:00,,2,355,48.138,6.3235
88215002,GRANDRUPT (GRANDRUPT-SPC),SPC-223-Grandrupt,A612,2004-08-01 00:00:00,,5,632,48.368833333333335,7.0735
88248001,ISCHES (ISCHES_SAPC),,NR,2015-11-26 00:00:00,,2,342,48.016666666666666,5.8175
88271001,LIGNEVILLE,LES MAZIERES,B121,2001-12-01 00:00:00,,1,433,48.160833333333336,5.961166666666666
88304003,MIRECOURT (MIRECOURT - EN),ECOLE NORMALE,A526,1856-05-01 00:00:00,1940-05-31 00:00:00,4,295,48.303333333333335,6.133333333333334
88304006,POUSSAY (MIRECOURT-INRAE),LE JOLY,A527,1989-06-01 00:00:00,,3,289,48.30166666666667,6.123333333333333
88304007,MIRECOURT (MIRECOURT-SPC),SPC-223-Mirecourt,A527,2004-08-01 00:00:00,,5,295,48.307833333333335,6.1258333333333335
88321007,NEUFCHATEAU (NEUFCHATEAU-SPC),SPC-223-Neufchateau,B110,2004-08-01 00:00:00,,5,291,48.35616666666667,5.68
88340001,PADOUX,LES ZERAILLES,A666,1970-07-01 00:00:00,,2,342,48.27583333333333,6.583666666666667
88349003,PLAINFAING (PLAINFAING-SPC),SPC-223-Plainfaing,A600,2004-08-01 00:00:00,,5,915,48.141666666666666,7.036666666666667
88383001,REMIREMONT,PONT LE PRIEUR,A420,1949-03-01 00:00:00,,2,384,48.019666666666666,6.596666666666667
88383003,REMIREMONT (REMIREMONT-SPC),SPC-223-Remiremont,A420,2004-08-01 00:00:00,2022-02-02 00:00:00,5,399,48.02,6.596666666666667
88386001,REMOMEIX (REMOMEIX-SPC),SPC-223-Remomeix,A604,2004-08-01 00:00:00,,5,355,48.265,7.001666666666667
88393003,NEUFCHATEAU (ROLLAINVILLE),,B109,2006-06-06 00:00:00,,1,372,48.35916666666667,5.716666666666667
88399001,LE ROULIER (LE ROULIER_SAPC),Les Meix des Frases,A434,2009-05-02 00:00:00,,2,449,48.168,6.6255
88402002,ROVILLE-AUX-CHENES (ROVILLE),Rue du Camp,A670,1950-04-01 00:00:00,,1,278,48.383,6.6081666666666665
88408002,RUPT-SUR-MOSELLE,,A406,1954-01-01 00:00:00,,2,427,47.91816666666666,6.663
88430001,SAINT-OUEN-LES-PAREY (ST OUEN-LES-PAREY_SAPC),STATION EPURATION,B106,2007-01-11 00:00:00,,2,329,48.188833333333335,5.7745
88486003,VAGNEY,,A417,2006-06-06 00:00:00,,1,805,48.04233333333333,6.750333333333334
88487003,LE VAL-D'AJOL,Le Bohla,NR,2017-07-03 00:00:00,,1,544,47.95516666666666,6.462666666666666
89003001,MONTHOLON (AILLANT),BOURG,F352,1874-05-01 00:00:00,,2,124,47.874,3.353666666666667
89014001,ARCES-DILO (ARCES),LE MERISIER,F357,1923-12-01 00:00:00,,2,266,48.07816666666667,3.5831666666666666
89024004,AUXERRE (AUXERRE-LES-ILES),AERODROME DES ILES,F320,1884-01-01 00:00:00,1951-01-31 00:00:00,0,95,47.79166666666666,3.57
89025006,AVALLON,SERVICES TECHNIQUES MUNICIPAUX,F315,1988-05-01 00:00:00,2013-12-31 00:00:00,4,245,47.495666666666665,3.898333333333333
89046001,BLENEAU,STATION POMPAGE,F410,1988-11-01 00:00:00,2021-01-01 00:00:00,4,155,47.69583333333333,2.9578333333333333
89068001,CHABLIS (CHABLIS_SAPC),LE FOULON,F327,1951-02-01 00:00:00,,2,141,47.822,3.791166666666667
89068005,CHABLIS (CHABLIS GTV),CHABLIS GTV,F326,1993-04-01 00:00:00,1999-05-31 00:00:00,3,150,47.806666666666665,3.7916666666666665
89086001,CHARNY OREE DE PUISAYE (CHARNY),5 LA HAUTE CAVE,F415,1874-05-01 00:00:00,,2,179,47.882666666666665,3.0803333333333334
89120001,COULOURS,BEAUCHENE,F356,1914-01-01 00:00:00,2021-06-01 00:00:00,4,228,48.162333333333336,3.6113333333333335
89131001,CRUZY-LE-CHATEL (CRUZY_SAPC),Croix du Chagnot,F340,1962-09-01 00:00:00,,2,291,47.852,4.2245
89133001,CUDOT (CUDOT_SAPC),LE BOURG,F353,1972-01-01 00:00:00,,2,170,47.98383333333334,3.1775
89173001,FONTAINES,,F413,1898-01-01 00:00:00,,2,320,47.691,3.259333333333333
89192001,CHARNY OREE DE PUISAYE (GRANDCHAMP_SAPC),LES CLAUSSES,F413,1980-06-01 00:00:00,,2,180,47.7815,3.1895
89206001,JOIGNY,STN POMP. D'EPIZY,F351,1853-01-01 00:00:00,,2,75,47.98283333333333,3.370833333333333
89227001,LIGNY-LE-CHATEL,LORDONNOIS,F327,1962-02-01 00:00:00,2021-06-01 00:00:00,4,155,47.939,3.728666666666667
89253001,MERRY-SUR-YONNE,LES MAISONS,F309,1952-04-01 00:00:00,2021-06-01 00:00:00,4,225,47.56516666666667,3.5995
89260001,LES HAUTS DE FORTERRE (MOLESMES_SAPC),CHEMIN DE LA SEIGNE,F309,1981-01-01 00:00:00,,2,355,47.61033333333334,3.463833333333333
89273001,SAINT-FARGEAU (ST FARGEAU_SAPC),Les Trouceaux,F410,1862-01-01 00:00:00,,2,258,47.62583333333333,3.133833333333333
89279001,NOYERS,GEND.,F326,1952-03-01 00:00:00,2010-04-28 00:00:00,3,185,47.693,4.002
89279002,NOYERS (NOYERS_SAPC),PUITS DE BON,NR,2010-04-28 00:00:00,,2,266,47.682833333333335,3.949
89295001,PERRIGNY (AUXERRE-PERRIGNY),Bréandes,NR,2012-11-22 00:00:00,,0,152,47.824666666666666,3.5496666666666665
89324001,ROGNY-LES-SEPT-ECLUSES (ROGNY),LES SEPT ECLUSES,F410,1877-01-01 00:00:00,1988-12-31 00:00:00,4,163,47.74166666666667,2.875
89333001,SAINT-ANDRE-EN-TERRE-PLAINE (ST ANDRE),,F325,1971-01-01 00:00:00,,1,300,47.48833333333334,4.058666666666666
89337001,SAINT-BRIS-LE-VINEUX (ST BRIS),ST-BRIS,F320,1995-04-01 00:00:00,1999-05-31 00:00:00,3,190,47.751666666666665,3.645
89342001,SAINT-DENIS-LES-SENS (ST DENIS LES SENS),,F358,1859-01-01 00:00:00,,2,65,48.22083333333333,3.266833333333333
89346001,SAINT-GEORGES-SUR-BAULCHE (AUXERRE),AUXERRE,F321,1936-06-01 00:00:00,2013-04-30 00:00:00,0,207,47.8015,3.5455
89346002,SAINT-GEORGES-SUR-BAULCHE,BOURG,F321,1933-02-01 00:00:00,1951-01-31 00:00:00,4,173,47.805,3.533333333333333
89349001,SAINT-LEGER-VAUBAN (ST LEGER VAUBAN),ABBAYE DE LA PIERRE-QUI-VIRE,F313,1927-02-01 00:00:00,2022-12-31 00:00:00,4,464,47.357,4.063833333333333
89349005,SAINT-LEGER-VAUBAN (ST-LEGER-VAUBAN_SA),La Provenchère,NR,2021-04-01 00:00:00,,2,517,47.36116666666667,4.08
89365001,SAINT-PRIVE (SAINT PRIVE),LES SINCES,K416,2005-03-01 00:00:00,,1,198,47.658,2.985333333333333
89380001,SAVIGNY-SUR-CLAIRIS (SAVIGNY/CLAIRIS),LES ROUSSEAUX,F428,1963-05-01 00:00:00,,1,184,48.0865,3.104
89387002,SENS,FERME CHAMPBERTRAND,F357,1956-01-01 00:00:00,,1,70,48.16766666666667,3.288666666666667
89418007,TONNERRE (TONNERRE JOUDRE),LES JOUDRES,F341,2004-09-01 00:00:00,,1,200,47.86816666666667,3.995
89478001,VINCELLES,Rue Paul Bert,F320,1986-01-01 00:00:00,2018-12-31 00:00:00,4,111,47.70516666666666,3.624833333333333
90010001,BELFORT,HAUTES PERCHES,U234,1946-03-01 00:00:00,2013-05-27 00:00:00,3,422,47.629333333333335,6.876
90010003,BELFORT (BELFORT - CHATEAU),CHATEAU,U234,1895-05-01 00:00:00,1937-08-31 00:00:00,4,425,47.641666666666666,6.855
90035001,DORANS,,U231,2008-11-05 00:00:00,,0,401,47.59166666666667,6.837
90044001,FELON (FELON_SAPC),,U230,2007-05-25 00:00:00,,2,383,47.70433333333333,6.984166666666667
90052002,GIROMAGNY (GIROMAGNY_SAPC),STADE,U234,1990-07-01 00:00:00,,2,473,47.74166666666667,6.835
90056002,JONCHEREY,RUE D'ALSACE,U233,1954-12-01 00:00:00,,2,359,47.52616666666667,7.003166666666667
90065003,LEPUIX (BALLON_SAPC),BALLON D'ALSACE,A120,1994-10-01 00:00:00,,2,1153,47.812666666666665,6.842666666666666
90074001,NOVILLARD (NOVILLARD_SAPC),,U232,2008-12-02 00:00:00,,2,366,47.60383333333333,6.962166666666667
90090001,SAINT-DIZIER-L'EVEQUE (ST DIZIER-L'EVEQUE_SAPC),PAS-LOUP,U233,1991-08-01 00:00:00,,2,553,47.467333333333336,6.958833333333334
91027002,ATHIS-MONS (ORLY),ORLY AEROPORT,F467,1921-03-01 00:00:00,,0,86,48.718,2.397
91069001,BOIGNEVILLE,ITCF,F452,1970-01-01 00:00:00,2022-02-01 00:00:00,2,115,48.3255,2.3811666666666667
91103001,LE PLESSIS-PATE (BRETIGNY_SAPC),AERODROME,F459,1947-02-01 00:00:00,,2,78,48.6005,2.326
91184001,COURDIMANCHE-SUR-ESSONNE (COURDIMANCHE),CARREFOUR D449-D205,F453,1989-09-01 00:00:00,,1,71,48.42183333333333,2.3743333333333334
91200002,DOURDAN,LA MAISON BLANCHE,F461,1988-03-01 00:00:00,,1,116,48.52616666666667,1.993
91272001,SAINT-AUBIN (GIF-SUR-YVETTE-INRAE),Le Moulon,NR,2010-01-01 00:00:00,,5,157,48.714333333333336,2.151
91274001,GOMETZ-LA-VILLE,ROUTE DES MOLIERES,F464,1987-09-01 00:00:00,1997-11-30 00:00:00,2,162,48.66666666666666,2.1166666666666667
91275001,GOMETZ-LE-CHATEL (GOMETZ-LE-CHAT.),CHATEAU GAILLARD,F466,1950-01-01 00:00:00,,2,159,48.676833333333335,2.1358333333333333
91405002,MILLY-LA-FORET,FERME DE LA GRANGE ROUGE,F448,1986-11-01 00:00:00,,2,109,48.38216666666667,2.431833333333333
91679001,VILLIERS-LE-BACLE (VILLIERS-LE-BAC),ITCF,F465,2001-06-01 00:00:00,2013-10-01 00:00:00,2,147,48.73033333333333,2.1115
91679002,VILLIERS-LE-BACLE (VILLIERS-LE-BACLE2),,NR,2011-01-17 00:00:00,2021-09-30 00:00:00,2,161,48.73533333333334,2.1161666666666665
92026001,COURBEVOIE,LA DEFENSE - CLIMADEF,F712,1992-11-01 00:00:00,2013-01-10 00:00:00,2,51,48.89816666666667,2.2306666666666666
92073001,PUTEAUX (SURESNES),ILE DE PUTEAUX - BARRAGE,F704,1932-01-01 00:00:00,,2,28,48.87133333333333,2.235333333333333
93050001,NEUILLY-SUR-MARNE (NEUILLY-SUR-M.),VILLE-EVRARD - HOP. PSYCH.,F664,1896-09-01 00:00:00,,2,30,48.85983333333333,2.546333333333333
93066002,SAINT-DENIS (ST-DENIS),BASILIQUE,F707,1995-06-01 00:00:00,2008-02-25 00:00:00,2,75,48.93833333333333,2.348333333333333
94015002,BRY-SUR-MARNE (BRY-SPC),,NR,2021-03-17 00:00:00,,5,90,48.8335,2.522666666666667
94042001,JOINVILLE-LE-PONT (JOINVILLE),USINE DES EAUX,F664,1896-01-01 00:00:00,2024-10-01 00:00:00,2,37,48.81366666666667,2.462666666666667
94068001,SAINT-MAUR-DES-FOSSES (ST-MAUR),PARC ST-MAUR,F664,1872-11-01 00:00:00,,2,48,48.80866666666667,2.4923333333333333
95018002,ARGENTEUIL,PARC DES CHATAIGNIERS,F711,1994-02-01 00:00:00,2007-06-01 00:00:00,2,73,48.961666666666666,2.2533333333333334
95078001,BOISSY-L'AILLERIE (PONTOISE - AERO),PONTOISE-CORMEILLES AERODROME,H228,1946-11-01 00:00:00,,0,87,49.0905,2.0276666666666667
95088001,BONNEUIL-EN-FRANCE (LE BOURGET),LE BOURGET AEROPORT,F707,1920-01-01 00:00:00,,0,49,48.967333333333336,2.427666666666666
95101001,BRAY-ET-LU,LOTISSEMENT LES CASTORS,H318,1983-08-01 00:00:00,2007-07-02 00:00:00,2,30,49.141666666666666,1.6683333333333332
95119001,BUHY,PARC DE BUHY,H316,1973-04-01 00:00:00,2015-08-01 00:00:00,4,90,49.194,1.6945
95170002,CONDECOURT,RUE DE CHAUMONT,H301,1990-11-01 00:00:00,2011-02-08 00:00:00,3,61,49.0415,1.9408333333333327
95203001,EAUBONNE,CIMETIERE,F711,1972-03-01 00:00:00,2022-01-01 00:00:00,4,57,48.995,2.2696666666666667
95288001,GROSLAY,COUVENT DES SOEURS SALESIENNES,F711,1993-12-01 00:00:00,2007-01-22 00:00:00,2,88,48.986666666666665,2.34
95298002,HARAVILLIERS,LE CHRIST,H226,1989-11-01 00:00:00,2010-02-02 00:00:00,2,143,49.17316666666667,2.0475
95306001,HERBLAY-SUR-SEINE (HERBLAY),TENNIS DU STADE MUNICIPAL,H227,1988-05-01 00:00:00,2014-10-27 00:00:00,2,75,49.00366666666667,2.1606666666666667
95446001,NESLES-LA-VALLEE (NESLES-SPC),SPC-222-FONTENELLE,H227,1971-02-01 00:00:00,,5,118,49.114,2.154333333333333
95492001,LE PLESSIS-GASSOT (LE PLESSIS GASSOT),,NR,2011-11-01 00:00:00,,2,108,49.040333333333336,2.4066666666666667
95500003,PONTOISE (PONTOISE -VILLE),HALL OMNISPORTS,H228,1990-04-01 00:00:00,2020-12-31 00:00:00,4,50,49.04466666666666,2.0846666666666667
95527001,ROISSY-EN-FRANCE (ROISSY),CHARLES DE GAULLE AEROPORT,F705,1974-01-01 00:00:00,,0,108,49.015166666666666,2.534333333333333
95580001,SAINT-WITZ (ST WITZ),PEAGE SANEF,H224,2008-01-20 00:00:00,,2,141,49.08566666666667,2.550666666666667
95678001,VILLIERS-ADAM,BOIS FAYEL,H227,1988-05-01 00:00:00,2014-09-01 00:00:00,2,156,49.06183333333333,2.230166666666667
95690001,WY-DIT-JOLI-VILLAGE (WY-DIT),ROUTE DE MAGNY,H301,1987-07-01 00:00:00,,1,126,49.10816666666667,1.8306666666666669
97101001,LES ABYMES (LES ABYMES BOYVINIERE),BOYVINIERE,NR,1929-01-01 00:00:00,2023-12-31 00:00:00,4,15,16.297833333333333,-61.497
97101014,LES ABYMES (LES ABYMES CHAZEAU_SAPC),CHAZEAU,NR,1995-08-01 00:00:00,,2,95,16.2875,-61.45316666666667
97101015,LES ABYMES (LE RAIZET AERO),LE RAIZET,NR,1950-01-01 00:00:00,,0,11,16.264,-61.516333333333336
97102005,ANSE-BERTRAND (ANSE-BERTRAND LA JOYEUSE),La Joyeuse,NR,2009-05-01 00:00:00,,1,19,16.474333333333334,-61.48766666666667
97103008,BAIE-MAHAULT (BAIE-MAHAULT CONVENANCE_SAPC),CONVENANCE,NR,1954-01-01 00:00:00,,2,30,16.242833333333333,-61.59066666666666
97104005,BAILLIF (BAILLIF AERO),AEROPORT,NR,1994-02-01 00:00:00,,1,21,16.012166666666666,-61.74016666666667
97105002,BASSE-TERRE (BASSE-TERRE GUILLARD),GUILLARD,NR,1953-01-01 00:00:00,2026-02-11 00:00:00,2,92,15.996166666666667,-61.720666666666666
97105003,BASSE-TERRE (BASSE-TERRE CONSEIL REGIONAL),CONSEIL REGIONAL,NR,1996-06-01 00:00:00,2019-10-18 00:00:00,2,125,15.995833333333334,-61.71683333333333
97106001,BOUILLANTE (BOUILLANTE GEND PIGEON_SAPC),PIGEON,NR,1965-01-01 00:00:00,,2,34,16.14966666666667,-61.774
97107002,CAPESTERRE-BELLE-EAU (CAPESTERRE-B-EAU NEUFCHATEAU),NEUFCHATEAU,NR,1952-01-01 00:00:00,,1,253,16.0785,-61.6
97107008,CAPESTERRE-BELLE-EAU (CAPESTERRE-B-EAU CARBET_SAPC),GRAND CARBET,NR,1978-02-01 00:00:00,,2,597,16.041833333333333,-61.6385
97107009,CAPESTERRE-BELLE-EAU (CAPESTERRE-BE BOIS DEBOUT_SAPC),BOIS DEBOUT,NR,1984-01-01 00:00:00,,2,70,16.02166666666667,-61.58583333333333
97108001,CAPESTERRE-DE-MARIE-GALANTE (CAPESTERRE-M-GALANTE BELLEVUE),BELLEVUE,NR,1951-01-01 00:00:00,,2,142,15.926666666666666,-61.241166666666665
97109003,GOURBEYRE (GOURBEYRE GROS-MORNE DOLE),GROS MORNE DOLE,NR,1991-01-01 00:00:00,,1,477,16.003166666666665,-61.6725
97109004,GOURBEYRE (GOURBEYRE HOUELMONT),HOUELMONT,NR,1994-01-01 00:00:00,2023-03-31 00:00:00,4,418,15.979833333333334,-61.70316666666667
97110001,LA DESIRADE (LA DESIRADE GENDARMERIE),beausejour,NR,1952-01-01 00:00:00,,2,7,16.297833333333333,-61.09583333333333
97110002,LA DESIRADE (LA DESIRADE METEO),METEO,NR,1950-01-01 00:00:00,,0,27,16.335,-61.004
97111001,DESHAIES (DESHAIES GENDARMERIE),GENDARMERIE,NR,1952-01-01 00:00:00,2024-10-01 00:00:00,2,42,16.310666666666666,-61.79066666666667
97112003,GRAND-BOURG (GRAND-BOURG LES BASSES AERO),LES BASSES,NR,1986-01-01 00:00:00,,1,10,15.8695,-61.27216666666666
97113003,LE GOSIER (LE GOSIER SAINT-FELIX),SAINT-FELIX,NR,1982-01-01 00:00:00,,2,19,16.203166666666668,-61.46033333333333
97114008,GOYAVE (GOYAVE CHRISTOPHE),CHRISTOPHE,NR,2003-01-01 00:00:00,,1,115,16.109833333333334,-61.58616666666666
97116002,MORNE-A-L'EAU (MORNE-A-L'EAU BLANCHET),BLANCHET,NR,1938-01-01 00:00:00,,1,10,16.3235,-61.42
97117002,LE MOULE (LE MOULE MONTPLAISIR),MONTPLAISIR,NR,1950-04-01 00:00:00,2023-07-31 00:00:00,3,41,16.296666666666667,-61.318333333333335
97117008,LE MOULE (LE MOULE SAINTE-MARGUERITE),CREUILLY,NR,1977-01-01 00:00:00,2022-12-31 00:00:00,4,65,16.3665,-61.40766666666666
97117012,LE MOULE (LE MOULE GARDEL-INRAE),GARDEL,NR,1991-01-01 00:00:00,,3,30,16.301666666666666,-61.32333333333333
97117013,LE MOULE (LE MOULE LAUREAL),LAUREAL,NR,1994-10-01 00:00:00,,1,24,16.314166666666665,-61.349
97117014,LE MOULE (LE MOULE BOISVIN),BOISVIN,NR,2009-08-13 00:00:00,2020-08-01 00:00:00,3,33,16.293333333333333,-61.346833333333336
97117015,LE MOULE (LE MOULE BOIS DAVID),Bois David,NR,2013-04-24 00:00:00,2022-08-01 00:00:00,3,29,16.3065,-61.32866666666666
97118001,PETIT-BOURG (PETIT-BOURG VERSAILLES),VERSAILLES,NR,1929-01-01 00:00:00,2022-12-31 00:00:00,4,26,16.226,-61.5935
97118007,PETIT-BOURG (PETIT-BOURG DUCLOS-INRAE),DUCLOS,NR,1954-01-01 00:00:00,,3,110,16.205,-61.66166666666667
97118008,PETIT-BOURG (PETIT-BOURG PROVIDENCE_SAPC),PROVIDENCE,NR,1977-07-01 00:00:00,,2,272,16.17716666666667,-61.688
97118009,PETIT-BOURG (PETIT-BOURG ROUJOL),ROUJOL,NR,1986-01-01 00:00:00,,2,12,16.181,-61.5895
97118018,PETIT-BOURG (PETIT-BOURG GROS-MORNE_SAPC),Gros-Morne-Choisy,NR,2015-05-21 00:00:00,,2,160,16.1555,-61.623
97119006,PETIT-CANAL (PETIT-CANAL GROS CAP),GROS CAP,NR,1976-07-01 00:00:00,,2,44,16.414,-61.41583333333333
97119008,PETIT-CANAL (PETIT-CANAL GODET-INRAE),GODET,NR,1991-06-01 00:00:00,,3,35,16.405,-61.48166666666667
97121002,POINTE-NOIRE (POINTE-NOIRE COL DES MAMELLES),Col des Mamelles,NR,1973-06-01 00:00:00,,1,510,16.1795,-61.72466666666666
97121005,POINTE-NOIRE (POINTE-NOIRE BELLEVUE),BELLEVUE,NR,1988-01-01 00:00:00,,1,213,16.232166666666668,-61.77633333333333
97121006,POINTE-NOIRE (POINTE NOIRE MORPHY),Route de Morphy,NR,2016-06-01 00:00:00,,2,75,16.252333333333333,-61.799166666666665
97122004,PORT-LOUIS (PORT-LOUIS GENDARMERIE),GENDARMERIE,NR,1951-01-01 00:00:00,,2,18,16.421833333333332,-61.52516666666666
97122009,PORT-LOUIS (PORT-LOUIS HAUT DE LA MONTAGNE),Haut de la Montagne,NR,1992-01-01 00:00:00,2021-01-01 00:00:00,4,72,16.442166666666665,-61.469166666666666
97123001,SAINT-BARTHELEMY (ST-BARTHELEMY METEO),GUSTAVIA,NR,1959-01-01 00:00:00,,0,44,17.9015,-62.85216666666667
97123005,SAINT-BARTHELEMY (ST-BARTHELEMY AERO),ST-JEAN,NR,2003-01-01 00:00:00,,2,3,17.902833333333334,-62.838
97123006,SAINT-BARTHELEMY (SAINT-BARTHELEMY SALINE),SALINE,NR,2014-01-01 00:00:00,2020-02-01 00:00:00,4,10,17.896333333333335,-62.828
97124003,SAINT-CLAUDE (ST-CLAUDE PARNASSE),PARNASSE,NR,1961-01-01 00:00:00,2023-09-07 00:00:00,4,643,16.026333333333334,-61.687
97124004,SAINT-CLAUDE (ST-CLAUDE GEN BONNE-TERRE),BONNE-TERRE,NR,1971-01-01 00:00:00,2018-01-15 00:00:00,4,374,16.0215,-61.707166666666666
97124006,SAINT-CLAUDE (ST-CLAUDE MATOUBA_SAPC),MATOUBA,NR,1983-01-01 00:00:00,,2,650,16.046333333333333,-61.693666666666665
97124008,SAINT-CLAUDE (ST-CLAUDE SOUFRIERE),DENT DE L'EST,NR,1983-01-01 00:00:00,2021-12-01 00:00:00,3,1417,16.045,-61.66266666666667
97124009,SAINT-CLAUDE (ST-CLAUDE CITERNE),CITERNE,NR,1983-01-01 00:00:00,,1,1141,16.032666666666668,-61.656
97124010,SAINT-CLAUDE (ST-CLAUDE MAISON-VOLCAN_SAPC),MAISON-DU-VOLCAN,NR,1994-01-01 00:00:00,,2,1104,16.036,-61.665333333333336
97125001,SAINT-FRANCOIS (ST-FRANCOIS RENEVILLE),RENEVILLE,NR,1950-04-01 00:00:00,,2,40,16.2845,-61.311
97125003,SAINT-FRANCOIS (ST-FRANCOIS POMBIRAY),POMBIRAY,NR,1951-01-01 00:00:00,2021-12-31 00:00:00,3,44,16.29,-61.3
97125008,SAINT-FRANCOIS (SAINT-FRANCOIS LA SIMONIERE),La SimoniÃ¨re,NR,2010-07-01 00:00:00,2017-02-28 00:00:00,3,39,16.265166666666666,-61.317
97125009,SAINT-FRANCOIS (SAINT FRANCOIS BELLOC),belloc,NR,2010-08-20 00:00:00,2023-07-31 00:00:00,3,32,16.2895,-61.30316666666667
97125011,SAINT-FRANCOIS (SAINT FRANCOIS AERODROME),aerodrome,NR,2015-05-19 00:00:00,,1,1,16.257166666666667,-61.2565
97127002,SAINT-MARTIN (ST-MARTIN MARIGOT GENDARMERIE),MARIGOT GENDARMERIE,NR,1965-01-01 00:00:00,,2,39,18.06733333333333,-63.07066666666667
97127004,SAINT-MARTIN (ST-MARTIN GRAND-CASE),GRAND-CASE,NR,1969-01-01 00:00:00,,1,5,18.100666666666665,-63.048
97128001,SAINTE-ANNE (STE-ANNE COURCELLES),COURCELLES,NR,1950-01-01 00:00:00,2018-02-01 00:00:00,3,40,16.26,-61.32833333333333
97128004,SAINTE-ANNE (STE-ANNE MARLY),MARLY,NR,1965-01-01 00:00:00,,2,42,16.285,-61.335
97128008,SAINTE-ANNE (STE-ANNE GENTILLY),GENTILLY,NR,1979-01-01 00:00:00,2023-07-31 00:00:00,3,45,16.276666666666667,-61.36333333333334
97128009,SAINTE-ANNE (STE-ANNE COLLEGE),COLLEGE,NR,1996-06-01 00:00:00,2013-05-16 00:00:00,2,4,16.229,-61.37733333333333
97128010,SAINTE-ANNE (SAINTE-ANNE DESHAUTEURS_SAPC),Deshauteurs,NR,2016-12-08 00:00:00,,2,129,16.253333333333334,-61.429833333333335
97129011,SAINTE-ROSE (STE-ROSE CLUGNY),CLUGNY,NR,1986-01-01 00:00:00,,2,10,16.353833333333334,-61.74733333333333
97129012,SAINTE-ROSE (STE-ROSE BELLE-RIVIERE),BELLE-RIVIERE,NR,1986-01-01 00:00:00,,2,12,16.275166666666667,-61.67166666666667
97129015,SAINTE-ROSE (STE-ROSE VIARD),VIARD,NR,1964-08-01 00:00:00,,1,10,16.314166666666665,-61.681
97129017,SAINTE-ROSE (SAINTE-ROSE SOFAIA_SAPC),Sofaia,NR,2018-08-30 00:00:00,,2,332,16.291333333333334,-61.7285
97129018,SAINTE-ROSE (SAINTE-ROSE GRANDE-H_SAPC),GRANDE-HABITUEE,NR,2018-11-27 00:00:00,,2,132,16.262333333333334,-61.70616666666667
97131005,TERRE-DE-HAUT (TERRE DE HAUT FRANCE TÉLÉCOM),Tête Rouge,NR,2007-05-10 00:00:00,2017-07-17 00:00:00,2,44,15.864666666666666,-61.58983333333333
97133001,VIEUX-FORT (VIEUX-FORT BOURG),BOURG,NR,1979-01-01 00:00:00,,2,39,15.948166666666667,-61.698
97134001,VIEUX-HABITANTS (VIEUX-HABITANTS GEND_SAPC),BEAUSOLEIL,NR,1964-01-01 00:00:00,,2,136,16.054,-61.7555
97134008,VIEUX-HABITANTS (VIEUX HABITANTS LAURICHESSE),laurichesse,NR,2010-01-01 00:00:00,2025-03-31 00:00:00,3,250,16.0825,-61.74733333333333
97201001,L'AJOUPA-BOUILLON (AJOUPA-BOUILLON EDEN),EDEN,NR,1978-04-01 00:00:00,,2,338,14.811833333333333,-61.120333333333335
